Time(Iteration),oracleLinUCBTheta,adTSTheta,dLinUCBTheta,CoDBandTheta,DyCluTheta
22,0.2855787808038599,0.7547233684829558,0.7276693372787095,0.7004048446063056,0.6901789722996367
23,0.2817160942027156,0.7462527426886625,0.7255172219676413,0.7036250434997943,0.6981956180782506
24,0.2657432015168291,0.7406526770594442,0.7228347636937015,0.6983959905241389,0.6924728963547422
25,0.25675431987677777,0.7255753064768966,0.7067051263159483,0.7120546147015204,0.6821945848490435
26,0.261622413921481,0.7178901359305837,0.6995229871889453,0.7140672325028976,0.6611598856467185
27,0.2612774050150957,0.7130654398352337,0.687647385958764,0.7150509601975896,0.6424914625040836
28,0.25717412678420704,0.7041849403347953,0.6870165147884899,0.7094732428613779,0.6559846732455319
29,0.25458589204762777,0.6935108655954594,0.6622465322950994,0.7078533936800361,0.6459747127468931
30,0.24775247998494723,0.6859240231418163,0.6547476280273056,0.7153312789334271,0.6424511153240381
31,0.24540567071164396,0.6735135693812409,0.6518996218129052,0.8809766161482069,0.6422437073296597
32,0.24053305782790294,0.6694214353112171,0.6335593615590345,0.42654325016417516,0.633413703489163
33,0.23871272145069794,0.6658582121538192,0.6092420985788807,0.24515103766849813,0.6303189796582538
34,0.22555263117817698,0.6620013064786561,0.6007765085948951,0.2381462394817037,0.6248209798733266
35,0.22097519338717836,0.6524655158357565,0.587860117028892,0.24323325865523965,0.6363128408216217
36,0.20667522471417765,0.6446618222278248,0.5891385263872285,0.23515788301736892,0.6430423955936077
37,0.1976572416615999,0.6361792950882114,0.5971597277088376,0.21810792294084896,0.6421295093849511
38,0.19552251982177332,0.6281112193336581,0.5927205540679786,0.2092910221909742,0.6245307377384903
39,0.2021253576673508,0.6214883322125242,0.5790311585392385,0.2112055691590134,0.608915939073756
40,0.21045197387373288,0.6145553761264536,0.5793788563836415,0.21555376302421556,0.6057069979448831
41,0.20661742913024722,0.6130491090727997,0.5762329878006021,0.20882246994262488,0.6007975189171166
42,0.19818449703643043,0.6047098960236461,0.5744007967054954,0.2032221780263729,0.5886019354676604
43,0.1971887399384262,0.5990583159528075,0.5731649866220505,0.202725109070825,0.5871894737473397
44,0.19118697939343413,0.5983665003601677,0.5603697686861884,0.2044960582062986,0.5957749395659905
45,0.1905504683470054,0.5952995087901509,0.5395218260251575,0.20291440862750573,0.57955190363921
46,0.18641342732001767,0.5947619009434815,0.5343916920742676,0.18379198668196833,0.5662755412216245
47,0.18397997729112525,0.5906681119902826,0.5101482774437434,0.18502019392703026,0.5572911470835309
48,0.17800589699970115,0.5867001291542078,0.5098113878491335,0.19004703740251172,0.5497543809130419
49,0.1752906730181238,0.5859331123462044,0.4992652633870421,0.18991005800850255,0.535283790391783
50,0.17617223794150189,0.5827576567119422,0.4967635604125554,0.19227750480325576,0.5348209156447709
51,0.1804102805142473,0.5750492512972568,0.4733101646741925,0.18930473404719012,0.5291253247737137
52,0.17833065267098208,0.5750862671421129,0.4666381155524394,0.19147698350357503,0.5183184023809531
53,0.1705606795636643,0.5739904318559311,0.46173464141542125,0.19253977548542595,0.5146416089166318
54,0.17835217163534303,0.5664989495482033,0.46457982224172545,0.20470799347411991,0.5108415508277087
55,0.18034074203696507,0.5592828078869482,0.4627734189726522,0.2060807933075476,0.5075000588376211
56,0.18143992402297587,0.5528207580773157,0.46823731789057454,0.21121732676267463,0.509037200143391
57,0.183363677801445,0.5505812328567582,0.46671642397593427,0.20890435692355788,0.5065255266424376
58,0.17685179013683322,0.548885396290274,0.46271722850286495,0.19729171736896056,0.5018777949703102
59,0.16994150236163172,0.5439967170608093,0.4654176664763822,0.1887047599008322,0.5063406032497502
60,0.16350531409722152,0.5411659701506555,0.46145393983925587,0.18109329086125123,0.5011972986168136
61,0.16441198032596255,0.5382821738879423,0.46048977483256676,0.17649780982156524,0.4966965924309775
62,0.16503622295446657,0.5346000554302174,0.44924793901405324,0.16962599905229664,0.4865464310048603
63,0.16390099947509068,0.5289598758756948,0.45029839065420196,0.17068198439809787,0.4866319260449045
64,0.16325564126266173,0.5271197633385533,0.4501271654063011,0.17212314796328937,0.48487236321711674
65,0.1655084925784998,0.5222879312922791,0.44966255929286864,0.1714088796468828,0.4838292953819684
66,0.15966056621185304,0.5201458682607542,0.44754191362133494,0.17113357087562814,0.48485514122279516
67,0.16052585030638952,0.5162685784854417,0.43830022006446023,0.17212335069218604,0.4647852303645853
68,0.15971350875856521,0.512255908915497,0.4387348485507355,0.1691719630875237,0.4604046234566434
69,0.15625550086089096,0.5111230492681507,0.4473915061460859,0.1645089844266843,0.45870347927162314
70,0.15777132485421702,0.5068479600844318,0.42208443309142973,0.1653290743186861,0.4590512539511665
71,0.16563863681537644,0.5048677072276624,0.41631737435734184,0.16522526416876843,0.4461274852716691
72,0.1650029903014729,0.501943244686504,0.4104546899676941,0.16430204257712272,0.4507087387960517
73,0.167573489869522,0.4975464499320081,0.4073051133316028,0.1678119583964202,0.44098513462301503
74,0.16598336658035034,0.4959040440326833,0.40077695405322433,0.17519866145996843,0.44219854231236677
75,0.168868891058954,0.49440357318800016,0.4000516327852318,0.17659096653757858,0.43197190358192594
76,0.16601220484513335,0.4900657744486104,0.3954752827761602,0.17548987912146782,0.4258772049215164
77,0.16176615356020788,0.48957149126566807,0.3846355397287168,0.1672068107273949,0.4233536279085084
78,0.1557920523555513,0.4894749557726,0.38512862213261495,0.16928962022104227,0.4256443055273971
79,0.1584874693304404,0.48982750807398767,0.38768823580309897,0.1695197995303756,0.4337370268246851
80,0.15942080290132427,0.4890540103668436,0.3855539765195617,0.1660545517004481,0.43172534689742853
81,0.15605311130698163,0.4843636198371115,0.37942486947799425,0.16368185652495398,0.4277419463844282
82,0.15728871820616092,0.48260399612756943,0.3775305175012338,0.16742740412922458,0.4203192206376757
83,0.15858335410896823,0.4781853359500037,0.37410892271781304,0.1708824152940734,0.416284842379507
84,0.1619854227049039,0.47593027431996715,0.3740819681324868,0.17525739873494187,0.41701022690070955
85,0.1608847345560222,0.4757093465527447,0.3711468345191219,0.1737906111822441,0.41501645666183845
86,0.15945648972602594,0.47078074893050365,0.36932012626106303,0.1707607612761374,0.41564253431387393
87,0.1562557578983734,0.4680911739865465,0.36450729207795957,0.16500672440827746,0.41395160769522354
88,0.1522204386936023,0.46507630061729976,0.3602034167164397,0.15858232509613637,0.4090537131688297
89,0.14815364276072965,0.46450607030932217,0.35433991855517827,0.14946263723076791,0.40290853842025126
90,0.14493218416834253,0.45876380402205913,0.3475500111638813,0.1435314080283511,0.4020105070712453
91,0.14624559156931233,0.4555859207891384,0.34587621966143134,0.14354805012060395,0.3992859464163879
92,0.1496224858527891,0.4490462672260228,0.34150762883286806,0.14961283526485325,0.4031163346018739
93,0.15106018890501272,0.44751330549107526,0.3354995607454114,0.14959245296925175,0.39900019137777915
94,0.1518301144414964,0.4482145259033734,0.33593378079672903,0.14876787620460477,0.4028431338710795
95,0.15347019166738915,0.44907722635603997,0.3298343150106414,0.14841262860048635,0.39991364056944884
96,0.15215684843035965,0.44634552003554323,0.32917653789916745,0.14396130384243103,0.39536581713976127
97,0.15019645294475725,0.4458060542548674,0.3290544272613982,0.1456905560755638,0.39213799468487365
98,0.14736343641095312,0.4452508130614759,0.32104365349757635,0.1468124316783631,0.3913521402528272
99,0.14685923415008797,0.4386082407169772,0.32288340918023095,0.15019464577100677,0.38410402237506286
